objid ra dec u g r i z
1237651272953693289 114.558297130122 38.9845210826629 23.88995 23.44589 22.25284 21.12882 20.17968
1237651272953693392 114.529116199759 38.9748793126686 23.30375 20.18552 21.09572 18.98727 19.48201
1237651272953693398 114.537909629335 38.9832994091177 22.77031 24.17542 25.48602 20.54985 19.71069
1237651272953693400 114.54663314171 38.9798898436468 24.85454 25.34306 23.81047 22.06163 20.95917
1237651272953693402 114.55235219261 38.9794540242785 26.40926 23.25421 22.65808 20.91305 20.09568
1237651328250675613 114.601509909894 38.800339709728 24.42381 22.47847 21.37706 21.20329 21.40351
1237651328250675783 114.576139307728 38.8067058546986 24.46924 22.58646 21.02333 20.02575 19.47123
1237651328250675902 114.650087455957 38.8336988233798 21.50333 20.82287 21.07347 21.50662 21.07876
1237651328250675903 114.62659973081 38.8470378640771 21.35223 20.46375 19.54902 19.27965 18.89795
1237651328250676128 114.587779338709 38.7955097594345 21.88677 21.20987 20.71972 20.40347 20.02198
1237651328250676129 114.599915471505 38.7905555328229 23.64999 22.5465 21.39292 21.16533 21.15752
1237651328250676130 114.568692836641 38.8054038294735 23.00614 22.04253 20.99326 20.01331 19.30877
1237651328250676137 114.566647539904 38.8089236895112 23.73835 21.74119 21.17867 20.9958 20.77559
1237651328250676171 114.59488946443 38.808283632054 23.38094 24.01313 22.31343 20.85276 22.64381
1237651328250676173 114.607897561722 38.8045863504518 23.84169 22.67141 21.60394 21.02409 20.51077
1237651328250676190 114.61021014121 38.816388319257 22.36359 21.51008 21.18038 20.58385 20.34163
1237651328250676355 114.589837895211 38.8197548335883 25.1381 23.51196 20.89885 20.01901 19.20345
1237651328250676357 114.588319432033 38.8178801902516 24.37175 23.21943 20.89527 20.03416 19.20755
1237651328250676485 114.573661567043 38.7954659124463 23.78927 23.13741 21.93106 21.73554 21.14122
1237651328250676496 114.580548533395 38.7987968402462 22.72772 23.04583 22.48787 21.54465 21.09247
1237651328250676500 114.57683970493 38.8026322130314 22.66715 24.94326 23.8337 20.96668 20.04279
1237651328250676521 114.605047062943 38.8091306721891 26.44973 26.72264 23.9383 21.86506 22.24544
1237651328250676528 114.592862798803 38.816708939499 23.93567 25.21297 22.9545 21.38972 21.6568
1237651328250676544 114.616177400719 38.8301277138101 24.20182 23.0557 22.63617 21.61298 21.35499
1237651328250676553 114.623134880187 38.845829206737 22.97705 22.92466 22.31811 20.77999 19.87505
1237651328250676559 114.632824499116 38.8492254450667 26.40289 22.67856 22.00604 20.82104 20.33714
1237651328250676586 114.594755235449 38.8039819128551 24.58357 25.79866 25.15177 23.39822 20.27791
1237651328250740962 114.631000484937 38.8579715872066 21.00868 19.39689 18.6065 18.2026 18.05773
1237651328250740963 114.6300517495 38.8592957341465 23.66305 22.98402 22.25641 21.82428 21.72779
1237651328250741043 114.66283654767 38.9088151518579 21.28805 20.01084 19.35289 18.96322 18.66177
1237651328250741069 114.582724042451 38.9560868251455 22.21788 21.91053 20.85465 20.57467 19.93765
1237651328250741070 114.584564318301 38.9554746644739 23.63675 24.39731 23.16501 21.2368 20.55315
1237651328250741272 114.638616118261 38.8839287890785 23.49021 23.4409 21.39376 21.42147 21.81115
1237651328250741274 114.655526719746 38.8754404938011 19.38226 18.54654 18.20425 17.97565 17.94228
1237651328250741275 114.656382752181 38.8767100215352 24.56344 23.19112 22.83982 21.05974 22.92507
1237651328250741322 114.629537080046 38.9249934809753 21.84953 20.89392 20.41262 20.28677 20.2708
1237651328250741385 114.642834901322 38.8496741363663 24.17153 22.53116 22.92682 23.21683 23.2658
1237651328250741394 114.645917966256 38.8511955091127 22.12065 20.97232 20.41619 20.35395 20.37566
1237651328250741397 114.633776779249 38.8567098778268 22.91218 22.51936 22.23419 21.4698 20.81382
1237651328250741401 114.641659316134 38.854262361257 23.91433 22.56009 21.57755 21.42066 20.37858
1237651328250741403 114.631309413036 38.8615863948403 21.99643 21.12525 20.41069 20.01999 19.85487
1237651328250741408 114.64145577068 38.8598543971017 22.44383 22.62558 22.20209 22.89707 22.88478
1237651328250741411 114.653495656578 38.8563258374238 22.52345 21.59571 20.96784 20.7802 21.30779
1237651328250741465 114.66185404172 38.8859314585569 23.92263 22.33369 21.71211 21.53456 21.08204
1237651328250741480 114.645580427582 38.8992503683769 23.65038 22.67007 22.62543 22.32273 22.06199
1237651328250741481 114.666458972279 38.8905547939331 22.11735 21.45095 20.5273 20.08339 19.8209
1237651328250741493 114.652473479204 38.9008754452289 23.25862 22.72305 21.10061 20.54007 19.93177
1237651328250741511 114.639070411719 38.9101622798255 22.00449 22.19483 21.32106 20.91756 21.34764
1237651328250741513 114.625487463681 38.9164220325243 23.92977 22.62102 21.57054 22.26238 21.60332
1237651328250741519 114.637789205393 38.9121357536732 23.20989 22.27433 21.38604 20.12577 19.35508
1237651328250741904 114.627061776631 38.9126969216916 25.88859 24.89889 24.83891 21.39976 20.79532
1237651328250741908 114.64635468471 38.9079783296125 24.5372 23.93257 22.59801 21.14594 20.20589
1237651328250741917 114.616558077995 38.9344225124285 24.49084 24.189 22.33491 21.64436 21.20869
1237651328250741927 114.600280869088 38.9496639046567 25.25294 24.17847 23.33213 21.88338 24.43752
1237651328250741933 114.619455788069 38.9422789437194 24.45295 24.63745 22.28613 21.3311 20.51574
1237651328250742038 114.594459158205 38.9457485447027 23.47167 24.56536 25.63585 21.88459 19.89828
1237651328250742054 114.661575347878 38.9000633325526 23.456 23.65869 22.19097 21.52808 24.03715
1237651328250742055 114.636888538933 38.9148477299296 21.85986 21.48953 21.71876 20.36176 19.12938
1237651495754399933 114.528713789374 38.7803671783913 24.57492 25.40633 15.58793 15.51312 15.36292
