objid ra dec u g r i z redshift
1237665430243377271 210.955595503726 28.7118337431206 21.8256 19.43168 17.95771 17.39921 17.05726 0.2407768
1237665430243377341 210.913868767823 28.712351873119 21.65795 19.56546 18.08938 17.52036 17.20897 0.2406625
1237665430243377509 210.890909811596 28.6544586331438 23.89297 21.69269 20.15669 19.3868 18.89972 0.4248601
1237665430243377542 210.910451921667 28.6648812610736 22.9848 22.87198 21.02611 19.92434 19.38354 0.6088624
1237665430243377556 210.921998055337 28.6795352826278 21.75574 21.53307 20.59197 19.67124 19.41283 0.6963271
1237665430243377642 210.925673644883 28.5761162065502 22.41154 21.84605 20.24413 19.34614 18.87439 0.5853535
1237665430243377649 210.926911707327 28.5717598502374 24.18155 21.38702 19.53724 18.87506 18.48955 0.4232228
1237665430243442856 211.099221880645 28.6482003525021 17.82231 16.66267 16.09571 15.74369 15.55278 0.0678646
1237665430243442885 211.122191202267 28.6178883201315 23.09361 19.45906 17.90512 17.3783 17.04152 0.2510985
1237665430243443684 211.174890836695 28.6278281126824 25.80432 21.94559 20.31404 19.45724 19.01006 0.4914725
1237665430243639510 211.640155206149 28.5268069947855 19.84485 18.03787 17.02909 16.61906 16.27702 0.116109
1237665430243639539 211.658105030698 28.516953958571 19.7325 17.68707 16.63715 16.216 15.86207 0.1163278
1237665430243639562 211.68952677312 28.4961940712726 19.17547 17.73424 16.93365 16.53697 16.26762 0.1137978
1237665430243639600 211.55248056862 28.42119596913 25.7981 20.23746 18.4894 17.89139 17.56829 0.3441124
1237665430243640360 211.693571596912 28.5530535492584 25.00683 21.4279 19.85956 18.82655 18.58463 0.5450624
1237665430243704865 211.751634966711 28.4540762661871 16.68446 15.4495 14.8246 14.39195 14.18855 0.07700984
1237665430243705035 211.825489418454 28.3997003303456 22.0808 19.38832 17.99564 17.47791 17.11305 0.2285056
1237665430243705067 211.705493847063 28.3752460589168 22.61067 21.38695 20.2466 19.50493 19.36062 0.5944749
1237665430243705255 211.750412009933 28.361028183041 26.27319 21.76948 19.85332 18.84836 18.40854 0.5042245
1237665430243705273 211.792842189573 28.494999476756 23.78769 21.61724 19.79064 18.93435 18.35941 0.4850657
1237665430243705317 211.782792925897 28.4037395381783 23.11849 20.93065 19.29215 18.73651 18.50596 0.3925492
1237665430243770483 211.886285401796 28.4686844187302 19.91622 18.53667 17.73425 17.28745 16.9674 0.1409467
1237665443132473890 210.828916156717 28.4882374846595 25.08425 21.90337 20.08483 18.99064 18.39655 -0.0003498692
1237665443132474082 210.799381766195 28.4972477113838 22.72009 22.82246 21.26358 20.00679 19.43507 0.6961547
1237665443132539007 210.99242766811 28.4736016453511 20.89002 18.73545 17.55803 17.09927 16.79439 0.166904
1237665443132539028 210.982654121596 28.3075477941825 25.39088 20.76143 19.10801 18.32824 18.00545 0.5419268
1237665443132539324 210.921480913594 28.3703450665591 26.2057 20.97586 19.14898 18.21826 17.76549 0.5146552
1237665443132539475 210.982760995607 28.3674430202691 23.17352 21.48411 19.83796 18.77304 18.21129 0.525219
1237665443132539665 210.928720650363 28.419468058755 24.44678 23.15835 20.97715 19.62507 18.9421 0.6618385
1237665443132604479 211.0358122409 28.3087084636329 19.57876 18.02058 17.199 16.80706 16.53483 0.1174363
1237665443132604551 211.163520123724 28.3494655721878 19.00579 17.14523 16.1541 15.71016 15.35764 0.1175604
1237665443132604624 211.097476615377 28.4754902997437 23.36768 21.87942 20.43687 19.65715 19.35087 0.4797206
1237665443132604894 211.093983393409 28.419088798064 21.49403 20.73553 19.41296 18.65663 18.37379 0.5252962
1237665443132604907 211.097339338087 28.412091099671 23.81776 22.44913 20.63544 19.66089 18.98047 0.5265719
1237665443132670121 211.316224553477 28.347336282117 18.67145 17.26008 16.55038 16.20335 15.93076 0.06493689
1237665443132670159 211.285107036453 28.432582313847 21.48199 19.5972 18.17077 17.60658 17.28273 0.2492461
1237665443132670527 211.23900786435 28.2706906008003 26.23523 21.90146 20.13165 19.3462 18.80803 0.4532583
1237665443132670720 211.322880365212 28.3369068316456 25.43942 22.30053 20.47857 19.42443 19.0917 0.5493261
1237665443132670742 211.307679171464 28.2445191175604 25.73682 21.23199 19.91164 19.17911 18.85986 -0.0006674594
1237665443132735525 211.405259079854 28.2462979200671 18.67315 18.55111 18.30869 18.09074 17.72866 0.3915569
1237665443132735587 211.433005481064 28.4127461086806 18.10264 16.75263 16.26543 15.98646 15.81969 0.05258834
1237665443132801127 211.595675849493 28.1732121084844 19.59066 18.28683 17.59231 17.16698 16.93401 0.07332558
1237665443132801130 211.637503549288 28.3015343832579 19.62156 18.0741 17.18634 16.70579 16.37912 0.111757
1237665443132801145 211.672186820355 28.3271706144011 19.20263 18.06449 17.34141 16.91927 16.66427 0.165881
1237665443132866663 211.747530916963 28.1934013285103 20.00006 18.24422 17.26322 16.81061 16.495 0.1327467
1237665443132866696 211.824373001516 28.2483046674023 25.54511 21.31802 19.50445 18.85752 18.60695 0.3877046
1237665443132866743 211.845398686857 28.2742727409596 23.1856 20.32228 18.6209 18.04373 17.65288 0.3512849
1237665443132866884 211.712539401418 28.217798226487 22.3263 22.3989 20.99599 19.66174 19.2143 0.5984198
1237665443132867279 211.749842292997 28.2645446670133 23.11581 21.81686 20.00744 19.18257 18.59969 0.5489594
